16.062594	10.000000	-6.062601	0.000000	23.143947	36.370370
16.062594	10.000000	-6.062594	0.000000	22.749879	36.370370
16.062598	10.000000	-6.062594	0.000000	22.355810	36.370370
16.062602	10.000000	-6.062598	0.000000	21.961741	36.370370
16.062604	10.000000	-6.062602	0.000000	21.567672	36.370370
16.062605	10.000000	-6.062604	0.000000	21.173603	36.370370
16.062605	10.000000	-6.062605	0.000000	20.779534	36.370370
16.062604	10.000000	-6.062605	0.000000	20.385464	36.370370
16.062603	10.000000	-6.062604	0.000000	19.991395	36.370370
16.062603	10.000000	-6.062603	0.000000	19.597326	36.370370
16.062602	10.000000	-6.062603	0.000000	19.203257	36.370370
16.062603	10.000000	-6.062602	0.000000	18.809187	36.370370
16.062603	10.000000	-6.062603	0.000000	18.415118	36.370370
16.062603	10.000000	-6.062603	0.000000	18.021049	36.370370
16.062603	10.000000	-6.062603	0.000000	17.626980	36.370370
16.062603	10.000000	-6.062603	0.000000	17.232911	36.370370
16.062603	10.000000	-6.062603	0.000000	16.838841	36.370370
16.062603	10.000000	-6.062603	0.000000	16.444772	36.370370
16.062603	10.000000	-6.062603	0.000000	16.050703	36.370370
16.062603	10.000000	-6.062603	0.000000	15.656634	36.370370
16.062603	10.000000	-6.062603	0.000000	15.262565	36.370370
16.062603	10.000000	-6.062603	0.000000	14.868496	36.370370
16.062603	10.000000	-6.062603	0.000000	14.474426	36.370370
16.062603	10.000000	-6.062603	0.000000	14.080357	36.370370
16.062603	10.000000	-6.062603	0.000000	13.686288	36.370370
16.062603	10.000000	-6.062603	0.000000	13.292219	36.370370
16.062603	10.000000	-6.062603	0.000000	12.898150	36.370370
16.062603	10.000000	-6.062603	0.000000	12.504080	36.370370
16.062603	10.000000	-6.062603	0.000000	12.110011	36.370370
16.062603	10.000000	-6.062603	0.000000	11.715942	36.370370
16.062603	10.000000	-6.062603	0.000000	11.321873	36.370370
16.062603	10.000000	-6.062603	0.000000	10.927804	36.370370
16.062603	10.000000	-6.062603	0.000000	10.533734	36.370370
16.062603	10.000000	-6.062603	0.000000	10.139665	36.370370
16.062603	10.000000	-6.062603	0.000000	9.745596	36.370370
16.062603	10.000000	-6.062603	0.000000	9.351527	36.370370
16.062603	10.000000	-6.062603	0.000000	8.957458	36.370370
16.062603	10.000000	-6.062603	0.000000	8.563388	36.370370
16.062603	10.000000	-6.062603	0.000000	8.169319	36.370370
16.062603	10.000000	-6.062603	0.000000	7.775250	36.370370
16.062603	10.000000	-6.062603	0.000000	7.381181	36.370370
16.062603	10.000000	-6.062603	0.000000	6.987112	36.370370
16.062603	10.000000	-6.062603	0.000000	6.593042	36.370370
16.062603	10.000000	-6.062603	0.000000	6.198973	36.370370
16.062603	10.000000	-6.062603	0.000000	5.804904	36.370370
16.062603	10.000000	-6.062603	0.000000	5.410835	36.370370
16.062603	10.000000	-6.062603	0.000000	5.016766	36.370370
16.062603	10.000000	-6.062603	0.000000	4.622697	36.370370
16.062603	10.000000	-6.062603	0.000000	4.228627	36.370370
16.062603	10.000000	-6.062603	0.000000	3.834558	36.370370
16.062603	10.000000	-6.062603	0.000000	3.440489	36.370370
16.062603	10.000000	-6.062603	0.000000	3.046420	36.370370
16.062603	10.000000	-6.062603	0.000000	2.652351	36.370370
16.062603	10.000000	-6.062603	0.000000	2.258281	36.370370
16.062603	10.000000	-6.062603	0.000000	1.864212	36.370370
16.062603	10.000000	-6.062603	0.000000	1.470143	36.370370
5587	25.980366
9.983800	9.998946	0.020556	0.001874	25.986923	25.980488
9.988233	9.999718	0.016200	0.001054	25.987976	25.980556
9.992843	10.000463	0.011767	0.000282	25.988741	25.980575
9.997416	10.001148	0.007157	-0.000463	25.989206	25.980545
10.001837	10.001759	0.002584	-0.001148	25.989374	25.980470
10.005995	10.002283	-0.001837	-0.001759	25.989254	25.980356
10.009794	10.002713	-0.005995	-0.002283	25.988865	25.980207
10.013150	10.003042	-0.009794	-0.002713	25.988228	25.980031
10.015996	10.003268	-0.013150	-0.003042	25.987373	25.979833
10.018281	10.003391	-0.015996	-0.003268	25.986334	25.979621
10.019972	10.003414	-0.018281	-0.003391	25.985145	25.979400
10.021054	10.003343	-0.019972	-0.003414	25.983847	25.979179
10.021520	10.003188	-0.021054	-0.003343	25.982479	25.978961
10.021406	10.002957	-0.021520	-0.003188	25.981080	25.978754
10.020740	10.002662	-0.021406	-0.002957	25.979689	25.978562
10.019543	10.002309	-0.020740	-0.002662	25.978340	25.978389
10.017883	10.001915	-0.019543	-0.002309	25.977070	25.978239
10.015829	10.001493	-0.017883	-0.001915	25.975908	25.978114
10.013405	10.001049	-0.015829	-0.001493	25.974879	25.978017
10.010869	10.000626	-0.013405	-0.001049	25.974008	25.977949
10.008126	10.000205	-0.010869	-0.000626	25.973301	25.977908
10.005256	9.999798	-0.008126	-0.000205	25.972773	25.977895
10.002390	9.999422	-0.005256	0.000202	25.972431	25.977908
9.999600	9.999087	-0.002390	0.000578	25.972276	25.977946
9.996956	9.998797	0.000400	0.000913	25.972302	25.978005
9.994485	9.998555	0.003044	0.001203	25.972500	25.978083
9.992352	9.998373	0.005515	0.001445	25.972858	25.978177
9.990457	9.998242	0.007648	0.001627	25.973355	25.978283
9.988953	9.998170	0.009543	0.001758	25.973976	25.978397
9.987806	9.998151	0.011047	0.001830	25.974694	25.978516
9.987033	9.998182	0.012194	0.001849	25.975486	25.978636
9.986634	9.998260	0.012967	0.001818	25.976329	25.978754
9.986604	9.998382	0.013366	0.001740	25.977198	25.978868
9.986929	9.998538	0.013396	0.001618	25.978069	25.978973
9.987578	9.998724	0.013071	0.001462	25.978918	25.979068
9.988542	9.998936	0.012422	0.001276	25.979726	25.979151
9.989740	9.999160	0.011458	0.001064	25.980470	25.979220
9.991173	9.999396	0.010260	0.000840	25.981137	25.979274
9.992799	9.999637	0.008827	0.000604	25.981711	25.979314
9.994454	9.999862	0.007201	0.000363	25.982179	25.979337
9.996236	10.000085	0.005546	0.000138	25.982540	25.979346
9.998028	10.000290	0.003764	-0.000085	25.982784	25.979341
9.999785	10.000475	0.001972	-0.000290	25.982913	25.979322
10.001463	10.000635	0.000215	-0.000475	25.982926	25.979291
10.003021	10.000768	-0.001463	-0.000635	25.982831	25.979250
0	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
